comp,ivar,ipft,R2,RMSE,slope,reMSE,dNRMSE,sNRMSE,iNRMSE,f_SB,f_SDSD,f_LSC,varname,pft,var,dim,alg
biomass,3,2,0.9999661386937955,0.45492636603843783,0.9997700796266326,5.961497571215932e-08,0.0019911230296860353,0.005819046846735855,0.00329497423617327,0.0009464632762068387,0.0013402056574385432,0.9977133310663546,biomass_03,PFT02,SapBE,pft,XGBRegressor
biomass,3,3,0.9999917001162384,0.14122050063797292,0.9994720267433164,1.4612471411239355e-08,0.0007193093033302152,0.0028809518846353464,0.05131444202824883,0.0023408074963274937,0.03307815924890976,0.9645810332547627,biomass_03,PFT03,SapBE,pft,BaggingRegressor
biomass,3,4,0.9999819260152627,0.0763169873720715,0.9992053163358919,3.1820395664194334e-08,0.0008423871776157412,0.00425135093085273,inf,0.00097899090183293,0.03417840778179253,0.9648426013163746,biomass_03,PFT04,SapBE,pft,BaggingRegressor
biomass,3,5,0.9999961927368343,0.08565219593249206,0.9996334557733902,6.702928108745744e-09,0.00037787685116585495,0.0019512209423249798,inf,0.0018972745729475267,0.03493688218773875,0.9631658432393138,biomass_03,PFT05,SapBE,pft,BaggingRegressor
biomass,3,6,0.9999958651164512,0.08666361403994857,1.0002322576741585,7.279724557752165e-09,0.00046294365219589495,0.002033441306948206,inf,0.0013842930515112382,0.013275841005041233,0.9853398659434476,biomass_03,PFT06,SapBE,pft,XGBRegressor
biomass,3,7,0.9999811407833078,0.03571913967048433,1.0008812967459262,3.320284628901292e-08,0.0006213309965386513,0.004342719964740916,inf,0.003524425486957547,0.04202870224777371,0.9544468722652687,biomass_03,PFT07,SapBE,pft,XGBRegressor
biomass,3,8,0.9999677039993424,0.06004995980332705,1.0001767695326618,5.685915608720905e-08,0.0009781013213882306,0.005682957034637403,inf,0.0002805480617998737,0.0011521008250762878,0.9985673511131239,biomass_03,PFT08,SapBE,pft,XGBRegressor
biomass,3,9,0.9999619095541474,0.003910547698964761,1.0018770199389784,6.706064410667374e-08,0.000560824172333054,0.006171745770249345,inf,0.000625423350024757,0.09420256486119333,0.9051720117887818,biomass_03,PFT09,SapBE,pft,MLPRegressor
biomass,3,10,1.0,0.0,1.0,,,,,,,,biomass_03,PFT10,SapBE,pft,NoneType
biomass,3,11,1.0,0.0,1.0,,,,,,,,biomass_03,PFT11,SapBE,pft,NoneType
biomass,3,12,1.0,0.0,1.0,,,,,,,,biomass_03,PFT12,SapBE,pft,NoneType
biomass,3,13,1.0,0.0,1.0,,,,,,,,biomass_03,PFT13,SapBE,pft,NoneType
biomass,3,14,1.0,0.0,1.0,,,,,,,,biomass_03,PFT14,SapBE,pft,NoneType
biomass,3,15,1.0,0.0,1.0,,,,,,,,biomass_03,PFT15,SapBE,pft,NoneType
biomass,4,2,0.9999396629803864,35.97443826894227,0.9988248969973144,1.0622714720715545e-07,0.0027329452962583617,0.007767690751675449,0.004465875634807648,0.011353470652590621,0.021763816075791344,0.9668827132716181,biomass_04,PFT02,HeartAB,pft,XGBRegressor
