comp,var,ind,R2,RMSE,slope,reMSE,dNRMSE,sNRMSE,iNRMSE,f_SB,f_SDSD,f_LSC,alg
biomass,biomass_02,5,0.9831832404313806,13.793464182452157,0.9923025322620742,4.009718542827696e-06,0.014339865988887736,0.12967944929178007,inf,0.00019096529354847407,2.989630265569958e-05,0.9997791384037958,Pipeline
biomass,biomass_02,6,0.9812970246674251,15.38082964870788,0.9844863653117434,4.459460022073195e-06,0.018317000530161092,0.13675882177239967,inf,2.672285964032889e-05,0.0020430424208775985,0.9979302347194822,Pipeline
biomass,biomass_02,7,0.9764560948960356,5.194283429532174,1.0044741009866742,5.613711278961479e-06,0.01718951507023134,0.1534402330028355,inf,0.0018005057746761943,0.011003255029419054,0.9871962391959048,Pipeline
biomass,biomass_02,8,0.9750213242051612,4.91901985517423,0.9620355178431726,5.955812063623952e-06,0.01942348669965377,0.15804643556511755,inf,0.00047558957666341564,0.026677821690147676,0.972846588733189,Pipeline
biomass,biomass_02,9,0.9699462526217443,0.5443042782030811,0.9882762237677711,7.1658911250013605e-06,0.019532071945549727,0.1733601666423279,inf,2.4775222074312968e-05,0.00036175573399794674,0.9996134690439277,Pipeline
biomass,biomass_02,10,0.8183873842844208,4.02725265254994,0.8341910841057598,4.3302960351831e-05,0.028002193304431492,0.4261603169179167,inf,0.002203067124235418,0.03372823125474405,0.9640687016210205,Pipeline
biomass,biomass_02,11,0.9560387088833294,15.358228060295824,0.9620025467784887,1.0481948287236667e-05,0.034033180408844614,0.20966948065150204,inf,2.7804102088426515e-05,0.00593138324451751,0.9940408126533941,Pipeline
biomass,biomass_02,12,0.9620652217578067,3.030512329203231,0.9689344571573985,9.045011502668867e-06,0.013749074753516334,0.19476852477285242,inf,0.00010281696788769833,0.0039070052805152905,0.9959901777515969,Pipeline
biomass,biomass_02,13,0.8454726426035659,6.509096228240647,0.8659853659031854,3.6844863470775886e-05,0.012229246856795701,0.39309967870304097,inf,2.8383291572053325e-05,0.022117842753819512,0.9778537739546085,Pipeline
biomass,biomass_02,14,0.5685057263498954,1.7201234076956953,0.5932484764205238,0.00010288370854795056,0.03499512264924322,0.6568822372770515,inf,0.0008715099919990966,0.10624764199622867,0.8928808480117721,Pipeline
biomass,biomass_02,15,0.932185350348743,0.11470565617336806,0.9844667903037031,1.6169444361291622e-05,0.008121461285517986,0.2604124606297807,249.22831499002731,0.00025118277859258393,0.004884478827614856,0.9948643383937926,Pipeline
biomass,biomass_03,2,0.9927924994781778,4.3959882555141245,0.9888245408695003,1.7185265908016689e-06,0.019666749654029154,0.08489699948656726,inf,0.002017533896150812,0.00803058469399826,0.989951881409851,Pipeline
biomass,biomass_03,3,0.9771430984620152,4.742519919796946,0.9785597002410004,5.449904992366424e-06,0.024202615757819245,0.15118499111348582,inf,7.443353970187069e-05,0.004430640402857888,0.9954949260574403,Pipeline
biomass,biomass_03,4,0.9839926511159068,1.4670028195388118,0.9790174930224032,3.81672600955966e-06,0.015829417655833865,0.12652015208690356,inf,0.0008376825751640896,0.010673225868798611,0.9884890915560374,Pipeline
biomass,biomass_03,5,0.9837046439776328,3.4050570557272,0.9965391474034444,3.885397239477156e-06,0.014140395215748839,0.12765326483238568,inf,0.00022095684303598088,0.001340702526562507,0.9984383406304016,Pipeline
biomass,biomass_03,6,0.9816016128463713,3.898753634259961,0.9923614834152494,4.386835277450816e-06,0.018555772761410853,0.13564065450162324,inf,0.0010262465201330828,0.00013058800360692788,0.99884316547626,Pipeline
biomass,biomass_03,7,0.9803296256647586,1.1992469839887514,1.001787902887501,4.690122635966012e-06,0.015837425688107056,0.1402511117076847,inf,0.001033129062713477,0.0067775207689819315,0.9921893501683046,Pipeline
biomass,biomass_03,8,0.976848837332882,1.1994617975661659,0.9708416221329531,5.520067397977599e-06,0.01891118444377023,0.15215506126027506,inf,0.0002599812507981013,0.01359852843421845,0.9861414903149834,Pipeline
biomass,biomass_03,9,0.9733556430856778,0.13285860886348322,0.9815558748475706,6.352970175088754e-06,0.018907882497612247,0.16323099250547438,inf,0.0005733092772439836,0.0009926485012212347,0.9984340422215348,Pipeline
biomass,biomass_03,10,1.0,0.0,1.0,,,,,,,,NoneType
biomass,biomass_03,11,1.0,0.0,1.0,,,,,,,,NoneType
biomass,biomass_03,12,1.0,0.0,1.0,,,,,,,,NoneType
biomass,biomass_03,13,1.0,0.0,1.0,,,,,,,,NoneType
biomass,biomass_03,14,1.0,0.0,1.0,,,,,,,,NoneType
biomass,biomass_03,15,1.0,0.0,1.0,,,,,,,,NoneType
biomass,biomass_04,2,0.990355699545429,300.04843947767836,0.9881456839259471,2.2995470802505946e-06,0.022829637071956715,0.09820539931475762,inf,0.0013547018407743523,0.00517353172694728,0.9934717664322784,Pipeline
biomass,biomass_04,3,0.9737933352619693,302.647237946616,0.9919999474070041,6.248608664289621e-06,0.024949771830899237,0.16188472669782863,inf,0.0010434450080284827,0.0009834556416438425,0.9979730993503277,Pipeline
biomass,biomass_04,4,0.9735647064906555,132.5932745098322,0.9698213260410935,6.303121962170829e-06,0.01806753861334069,0.16258934008521117,inf,0.0007026011248401282,0.011083102353806674,0.9882142965213532,Pipeline
biomass,biomass_04,5,0.9672371197108592,367.4945241807656,0.990384912919036,7.811845562503747e-06,0.01898724484059137,0.1810051940943704,inf,0.00027157157151101865,0.0013862261693763484,0.9983422022591127,Pipeline
biomass,biomass_04,6,0.9524241959033121,422.5113954741343,0.9768974634057159,1.134377780083164e-05,0.026196020507344944,0.2181187843737625,inf,1.5241459662622629e-05,9.856014465860369e-06,0.9999749025258716,Pipeline
biomass,biomass_04,7,0.93351753448743,279.2401041734582,0.9310953969737402,1.585180388950167e-05,0.024778350834569085,0.25784193901025876,inf,1.6581219139233116e-05,0.019845919844548563,0.9801374989363123,Pipeline
biomass,biomass_04,8,0.9315274526926564,255.23562852698734,0.9193018755623337,1.6326310755208315e-05,0.02853402524262269,0.261672595636883,inf,0.00038963005563140836,0.033101832078674495,0.9665085378656941,Pipeline
biomass,biomass_04,9,0.8719721936337455,33.41955179323451,0.8986185613493766,3.052642021131486e-05,0.04133207085872899,0.35780973486792456,inf,5.5931694663779275e-05,0.011336334886542588,0.9886077334187937,Pipeline
biomass,biomass_04,10,1.0,0.0,1.0,,,,,,,,NoneType
biomass,biomass_04,11,1.0,0.0,1.0,,,,,,,,NoneType
biomass,biomass_04,12,1.0,0.0,1.0,,,,,,,,NoneType
biomass,biomass_04,13,1.0,0.0,1.0,,,,,,,,NoneType
biomass,biomass_04,14,1.0,0.0,1.0,,,,,,,,NoneType
biomass,biomass_04,15,1.0,0.0,1.0,,,,,,,,NoneType
biomass,biomass_05,2,0.990299643346261,76.23943964144429,0.9899554318043554,2.3129128883497874e-06,0.022983567591394895,0.09849038863634871,inf,0.0012006182546531088,0.0028023466721267963,0.9959970350732201,Pipeline
biomass,biomass_05,3,0.9744364855248178,75.84117755398164,0.9906146067600117,6.095258577773534e-06,0.0247549870530362,0.15988594208116674,inf,0.0007402994754193312,0.00044721609536880856,0.9988124844292119,Pipeline
biomass,biomass_05,4,0.9841450995393844,29.189541633673105,0.973164281573597,3.780376838487265e-06,0.015175643048923864,0.12591624383142783,inf,0.0013828153499613812,0.02301330697834653,0.9756038776716922,Pipeline
biomass,biomass_05,5,0.9677532985770159,94.36002119071341,0.9925949398132053,7.688770010248954e-06,0.019426845971464976,0.1795736657279795,inf,0.0009382666120244304,0.0023287002575575685,0.9967330331304181,Pipeline
biomass,biomass_05,6,0.9792152052352969,80.19297789146952,1.0001400117554873,4.955840430305921e-06,0.0198339397845721,0.14416932671238716,inf,0.0014424054820117286,0.0052667241968266465,0.9932908703211616,Pipeline
biomass,biomass_05,7,0.9799030930293526,46.917803181673214,0.9883931533934902,4.791823312028466e-06,0.015416536606616448,0.1417635600944311,inf,1.273879587369598e-06,0.00012103460493312367,0.9998776915154796,Pipeline
biomass,biomass_05,8,0.9730832225416131,50.10140394009604,0.9696555679098691,6.417925001999749e-06,0.020318269454331416,0.1640633336805849,inf,0.0002165676293609689,0.010779835164492201,0.9890035972061468,Pipeline
biomass,biomass_05,9,0.9767237427039314,4.728688305706964,0.9906143037989974,5.549894443507068e-06,0.01732172085441314,0.15256558358970954,inf,4.064394482933709e-05,0.0002173860185591726,0.9997419700366115,Pipeline
biomass,biomass_05,10,1.0,0.0,1.0,,,,,,,,NoneType
biomass,biomass_05,11,1.0,0.0,1.0,,,,,,,,NoneType
biomass,biomass_05,12,1.0,0.0,1.0,,,,,,,,NoneType
biomass,biomass_05,13,1.0,0.0,1.0,,,,,,,,NoneType
biomass,biomass_05,14,1.0,0.0,1.0,,,,,,,,NoneType
biomass,biomass_05,15,1.0,0.0,1.0,,,,,,,,NoneType
biomass,biomass_06,2,0.9938809140047554,6.03481774344491,0.994461462407325,1.4590095363005665e-06,0.018074306416550893,0.07822458689724462,inf,8.210666244532818e-05,0.0010070043520807597,0.998910888985474,Pipeline
biomass,biomass_06,3,0.8577819129490827,8.900853108388068,0.8647727408777562,3.39098920006956e-05,0.05444534238549123,0.37711813407858996,inf,3.054990434104093e-05,0.030926303866423997,0.969043146229235,Pipeline
biomass,biomass_06,4,0.9859788909745021,5.330013485375333,1.0016228825544087,3.3431351992126685e-06,0.015412705902549445,0.11841076397649805,inf,0.00028840019087609126,0.005268137633561018,0.9944434621755629,Pipeline
biomass,biomass_06,5,0.9890212719326879,5.98022843283822,0.9867686342394736,2.6177224767077013e-06,0.013532480991137243,0.10477942578250798,inf,3.20843267000626e-06,0.005502226760589893,0.99449456480674,Pipeline
biomass,biomass_06,6,0.8160565839193444,6.792016696174554,0.7146315587794939,4.385870674312246e-05,0.04414794483136984,0.4288862507479759,inf,0.013546206744221459,0.25959029523605487,0.7268634980197237,Pipeline
biomass,biomass_06,7,0.9911938055054748,7.096173930570558,0.984386092323773,2.099712564264484e-06,0.01817485279704255,0.09384132615497955,inf,0.0029650733659792217,0.014468139356254883,0.9825667872777658,Pipeline
biomass,biomass_06,8,0.8909146799531938,0.7272175863728703,1.0553330640311704,2.6009852180926592e-05,0.007884578473296206,0.33028066859385835,inf,0.00038579070133976193,0.0999245884079984,0.8996896208906618,Pipeline
biomass,biomass_06,9,1.0,0.0,1.0,,,,,,,,NoneType
biomass,biomass_06,10,0.7752568931687042,3.8739615909567124,0.7624220019718242,5.358681612572624e-05,0.03985365008412059,0.47407078251174256,inf,0.0042821584517826845,0.0808152788454235,0.9149025627027939,Pipeline
biomass,biomass_06,11,0.9022134695970254,7.437110243874537,0.9299264299950445,2.3315815546727356e-05,0.05923417566968225,0.3127083791697539,inf,1.0215499864866499e-05,0.004687639746640729,0.9953021447534944,Pipeline
biomass,biomass_06,12,0.9434831466555033,1.6464802715177675,0.959477752734096,1.3475644574271986e-05,0.027097030225601903,0.23773273511339726,inf,6.627776642060084e-05,0.002695149422171969,0.9972385728114075,Pipeline
biomass,biomass_06,13,0.8231536211803834,1.5067746522506522,0.9210058876779967,4.2166518554987255e-05,0.0205301983747837,0.42053106760335385,inf,2.961303624832379e-05,0.0004977780509390027,0.9994726089128126,Pipeline
biomass,biomass_06,14,0.3387997513183807,2.5235985624826736,0.4254688173667905,0.00015765385042480193,0.04227575541220382,0.8131422069242373,inf,0.0012057074789350876,0.12277506452059624,0.8760192280004686,Pipeline
biomass,biomass_06,15,0.9657941708365715,0.35552014783562597,0.9886467839385935,8.155896319367798e-06,0.006096116638244397,0.18494817967049187,168.26852275777813,0.001073119880904039,0.0009548486266331231,0.9979720314924628,Pipeline
biomass,biomass_07,2,0.9767917883719162,0.9008068008834067,0.9705505384052495,5.533669916090558e-06,0.029291637616225982,0.15234241572222687,inf,0.00040518088315296227,0.013979628709184877,0.9856151904076621,Pipeline
biomass,biomass_07,3,0.8144243532860473,1.9213980089159253,0.8578126697457068,4.424788905912081e-05,0.06471828896833208,0.43078491932048024,inf,0.0003239345049402808,0.013859965687119927,0.9858160998079398,Pipeline
biomass,biomass_07,4,0.9805458196398696,0.20762902680531725,0.9594665776971549,4.638574239420687e-06,0.015459199595031054,0.13947824332178246,inf,0.0019958316204942554,0.05041064521395019,0.9475935231655556,Pipeline
biomass,biomass_07,5,0.96093778206871,0.5787227856424437,0.9525347498455196,9.313833555386286e-06,0.024527340352135545,0.1976416401755715,inf,0.000574861544225153,0.020571306917996152,0.9788538315377786,Pipeline
biomass,biomass_07,6,0.8089779844770437,1.4548088624835795,0.7002296592691588,4.554649869407638e-05,0.036863510515790766,0.43706065428376906,inf,0.00931920719674685,0.2819628721927031,0.7087179206105501,Pipeline
biomass,biomass_07,7,0.9888416703029279,0.13535420725171662,0.9855794467201612,2.6605459458922424e-06,0.01968499783334305,0.10563299530483865,inf,0.0022272777487617103,0.0070881455312814395,0.9906845767199568,Pipeline
biomass,biomass_07,8,0.7476787448083093,0.1631374676070184,1.0381499895427846,6.0162435668023526e-05,0.0117869397953336,0.5023158918366915,inf,0.00032335955016588215,0.09231787491752265,0.9073587655323113,Pipeline
biomass,biomass_07,9,1.0,0.0,1.0,,,,,,,,NoneType
biomass,biomass_07,10,0.8557099489721001,1.1482858131049005,0.8018154180103987,3.440392251499758e-05,0.034591154295052585,0.37985530275079726,inf,0.005498151556300265,0.12749834397072374,0.867003504472976,Pipeline
biomass,biomass_07,11,0.9565874146800464,2.6784442042310217,0.9573059679048035,1.0351117148296058e-05,0.04328146532703798,0.2083568701050044,inf,0.00015327234339570188,0.010368516494538802,0.9894782111620655,Pipeline
biomass,biomass_07,12,0.9496441290520319,0.8543539410309451,0.9712875358378229,1.2006645433468788e-05,0.019764397588494288,0.22440113847297677,inf,4.4992890549637555e-06,0.00024898885567889326,0.9997465118552662,Pipeline
biomass,biomass_07,13,0.8620202225614391,1.1012818724226519,0.8830065454878455,3.289932700013373e-05,0.013475186391140726,0.37145629277017356,inf,1.2129780220427465e-08,0.017553857685310474,0.9824461301849094,Pipeline
biomass,biomass_07,14,0.4197581333870921,0.723909437223081,0.5300597446192408,0.00013835046891104145,0.04336943182642128,0.7617360872460407,inf,0.0005927321332808439,0.06892926120408885,0.9304780066626304,Pipeline
biomass,biomass_07,15,0.9405142795321884,0.10328006020351584,1.009563668422866,1.4183528962282224e-05,0.007759099457779803,0.2438969464093629,190.35170527585464,0.00011814357649578927,0.024994944112196608,0.9748869123113076,Pipeline
biomass,biomass_08,2,-0.2607758912005489,1.6674976299740316e-10,0.01807199079894787,0.00030061418483561013,0.017336152988066168,1.122842772252887,inf,0.03280818881376016,0.19393213828791012,0.7732596728983298,Pipeline
biomass,biomass_08,3,0.9052646361315333,19.700181770381334,0.9114989160980799,2.2588308027769833e-05,0.051125852744959836,0.30779110427117073,inf,0.0006475334653196006,0.018662960112678137,0.9806895064220023,Pipeline
biomass,biomass_08,4,0.5955836042976882,7.505904434661974e-10,0.7260262546599853,9.64273714120915e-05,0.07506418535202447,0.6359374149256448,inf,2.6195670848500434e-05,0.013742403958143787,0.9862314003710078,Pipeline
biomass,biomass_08,5,0.7531808375978633,5.887111604020532e-10,0.859159362626251,5.885053943780085e-05,0.058875148288795476,0.49680897979217,inf,6.193017169569779e-05,0.0012540759406619215,0.9986839938876424,Pipeline
biomass,biomass_08,6,0.974410123896042,14.822147562284608,1.0006963046585782,6.101544135421565e-06,0.030688406281265672,0.15996835969640386,inf,0.002334635819672395,0.0069875088851959095,0.9906778552951317,Pipeline
biomass,biomass_08,7,0.9967505775562361,2.1362034970324998e-10,1.0000195907442329,7.747788373304533e-07,0.02136276646457717,0.057003705526605206,inf,8.512664484770687e-06,0.0008306851451274796,0.9991608021903877,Pipeline
biomass,biomass_08,8,0.9828862129351967,4.360523991149558,0.9851663267790054,4.080540549547758e-06,0.014305788428491372,0.13081967384458387,inf,0.00010249505364824043,0.00231733212593553,0.9975801728204162,Pipeline
biomass,biomass_08,9,0.9932268302045635,0.5948199838114357,0.9786439498111114,1.6149665702042193e-06,0.014628903156502813,0.08229926971387108,inf,0.004098763137446111,0.04862578263840933,0.9472754542241445,Pipeline
biomass,biomass_08,10,0.9755949504467715,8.409985139125615,0.9849796100317768,5.819038996954815e-06,0.04333894733423386,0.1562211559079899,inf,0.0003645530660220853,0.0003273099286594387,0.9993081370053185,Pipeline
biomass,biomass_08,11,0.9647180791139205,10.50323419729522,0.9869223664472154,8.412475175507752e-06,0.06722994930134396,0.1878348234116334,inf,0.000708820409455555,0.0005843296294426089,0.9987068499611019,Pipeline
biomass,biomass_08,12,0.9739098523377081,16.411027039671723,1.0024413474613143,6.220826815043368e-06,0.04248648123961917,0.16152444911619998,inf,0.003908155931147904,0.008993613378045082,0.9870982306908069,Pipeline
