comp,var,ind,R2,RMSE,slope,reMSE,dNRMSE,sNRMSE,iNRMSE,f_SB,f_SDSD,f_LSC,alg
som,carbon_02,1,0.9374937865070839,428.52090409577164,1.006331775017389,0.00010505245965195975,0.04566456619983854,0.2500124266769875,0.14963997127374826,0.028133338203154532,0.0207980601723961,0.9510686016244494,Pipeline
som,carbon_02,2,0.8819144446318239,624.7757349096804,0.9426077859565489,0.00019846311826584215,0.06863367722425509,0.3436357888348885,0.19628420624635728,0.021587738578159328,1.1965519778456077e-06,0.9784110648698628,Pipeline
som,carbon_02,3,0.9120318444955021,296.9937069127904,0.9530576362804994,0.0001478456395033578,0.06387380523612193,0.296594260740996,0.16536936987474557,0.022477482254761046,0.00017779281134210062,0.9773447249338969,Pipeline
som,carbon_03,1,0.9301927439612949,416.47508200876734,0.9824114224375702,0.00011732311939278173,0.05152660430199192,0.26421062817136093,0.15589348992942778,0.02204016707134118,0.0038581149067724056,0.9741017180218865,Pipeline
som,carbon_03,2,0.8261755583912073,578.4045100861755,0.8711849520244292,0.0002921419186702399,0.08532102668063103,0.4169225846710547,0.2776631659665345,0.009888008521176422,0.010995286866707454,0.9791167046121162,Pipeline
som,carbon_03,3,0.8947397311779628,285.8384274001865,0.9186185016826293,0.00017690801482695342,0.06092049329684435,0.3244383898709233,0.20310713432855643,0.021421272091252684,0.008744559255319905,0.9698341686534273,Pipeline
som,carbon_04,1,0.9432029222280798,905.2676634418292,0.9765603809582352,9.545727356625243e-05,0.04847546318013561,0.23832137497908196,0.23920660373122124,0.03692880453847985,0.00026814999285996386,0.9628030454686601,Pipeline
som,carbon_04,2,0.8946496832645947,805.7488663470399,0.901624637353598,0.00017705935585782398,0.07508921496091256,0.3245771352627989,0.280019757589128,0.022636325987087355,0.021912581445106365,0.9554510925678062,Pipeline
som,carbon_04,3,0.8846171674127897,391.0549032026267,0.8938041534003855,0.00019392072703732814,0.07855365697057842,0.3396804860265162,0.3352898478976266,0.03641659695680927,0.023394501236341934,0.9401889018068489,Pipeline
som,carbon_05,1,0.7935390303925078,1605.505443398136,0.927543542516451,0.0003469932262310793,0.1013957056977453,0.4543797636421458,0.29674102426377663,0.07501784194292217,0.002511382213631836,0.9224707758434461,Pipeline
som,carbon_05,2,0.7123120762912754,1745.0493973956748,0.7897731875281406,0.000483509115476848,0.13187791171837546,0.5363654758732376,0.416505177502411,0.0008203252669865077,0.016488110043875053,0.9826915646891385,Pipeline
som,carbon_05,3,0.8202787655123251,489.4947403347645,0.8172090868662825,0.0003020524949372686,0.10096393688141063,0.4239354131087361,0.3159043102570453,0.004181736863517762,0.053569066902128495,0.9422491962343537,Pipeline
som,carbon_06,1,0.8883508593470971,1171.6723582869288,1.027116734149989,0.00018764561454269395,0.08021715931397118,0.33413940302350287,0.24268609449368259,0.05924745467543058,0.05268116368971871,0.8880713816348508,Pipeline
som,carbon_06,2,0.8501551993518169,510.01551786383504,0.9411428790179123,0.00025184000108938333,0.08433495367066716,0.38709792126564446,0.35597236454355385,0.022000852728039345,0.0013674419667229812,0.9766317053052377,Pipeline
som,carbon_06,3,0.8673622542915418,352.808185612614,0.9252777904048424,0.00022292058102261892,0.08649282225111332,0.3641946535967521,0.22594221719470522,0.004210615873963911,0.0005733582294779802,0.9952160258965581,Pipeline
som,carbon_07,1,0.5250090012586259,4174.666570036134,0.9108684504165242,0.0007983041995653346,0.11118067199453646,0.6891959073742199,0.5915777402486342,0.028830285707888776,0.037078930900784714,0.9340907833913266,Pipeline
som,carbon_07,2,0.7128493901246449,1094.124566116836,0.9264160182750529,0.0004826060670174036,0.1429449762770302,0.535864357720641,0.4796520813896621,0.025591916750565494,0.014377178740034618,0.9600309045093999,Pipeline
